"tag"	"lrac"	"sracBin"	"kappa"	"num.srac"	"pident"	"al2ql"	"gapp"
"tig00000013-19"	"tig00000013"	"19"	0.238404372519424	0.0666666666666667	0.87879	0.00812161599333611	3.92074176949175e-05
"tig00000030-23"	"tig00000030"	"23"	0.238382775373841	0.08	0.788925	0.0276464636228647	0.0569596378725009
"tig00000073-54"	"tig00000073"	"54"	0.23836709251878	0.00957854406130268	0.77729	0.143451046337818	0.0231487796759989
"tig00000970-44"	"tig00000970"	"44"	0.23830539674377	0.0169491525423729	0.80783	0.00601544876614943	0.122426985666559
"tig00002180-18"	"tig00002180"	"18"	0.238261565928407	0.0136986301369863	0.74946	0.0379666932807508	0.151920940295889
"tig00000179-54"	"tig00000179"	"54"	0.238216390123563	0.0229885057471264	0.856785	0.0230630944227684	0.0500289603243556
"tig00000027-6"	"tig00000027"	"6"	0.238204782927264	0.0697674418604651	0.78769	0.0081943603900412	0.08716732945855
"tig00000040-7"	"tig00000040"	"7"	0.238195341244534	0.138461538461538	0.81042	0.00125653134522152	0.00264329517137591
"tig00000186-56"	"tig00000186"	"56"	0.238148833883309	0.0079155672823219	0.78249	0.149366221308667	0.0128235469422458
"tig00001154-66"	"tig00001154"	"66"	0.238143468754832	0.0046189376443418	0.86551	0.0528793831822276	0.0295655541927571
"tig00000013-45"	"tig00000013"	"45"	0.238087949428315	0.141119221411192	0.760835	0.042386484378389	0.00801109192367855
"tig00001459-30"	"tig00001459"	"30"	0.238087548254386	0.0373831775700935	0.755475	0.0137189433522692	0.145773072095181
"tig00000092-38"	"tig00000092"	"38"	0.238080387109115	0.0238095238095238	0.736635	0.188149498361965	0.00372752626497202
"tig00000148-29"	"tig00000148"	"29"	0.237976941066939	0.015748031496063	0.928905	0.00675321007627859	0.000501522695412578
"tig00000013-55"	"tig00000013"	"55"	0.237922529929029	0.169117647058824	0.77574	0.00397555882125454	0.00285691383603632
"tig00002293-61"	"tig00002293"	"61"	0.237887357440575	0.00819672131147541	0.85107	0.0117975926845634	0.0804851157662624
"tig00000245-35"	"tig00000245"	"35"	0.237865721592816	0.0526315789473684	0.877965	0.00114566290740504	0.0197206445164907
"tig00000198-6"	"tig00000198"	"6"	0.237836193227069	0.13953488372093	0.787135	0.00192256086123665	0.0227523283261077
"tig00000090-66"	"tig00000090"	"66"	0.237760716366943	0.0069284064665127	0.77663	0.1625392396233	0.00494521937796074
"tig00000148-33"	"tig00000148"	"33"	0.237679099715431	0.00595238095238095	0.76824	0.155816568786705	0.0207074491226374
"tig00000011-35"	"tig00000011"	"35"	0.237669226476586	0.0526315789473684	0.89737	0.000633889815979884	4.14371429975801e-05
"tig00000024-14"	"tig00000024"	"14"	0.23764444191073	0.0547945205479452	0.768865	0.123759301223758	0.00315894587121705
"tig00000164-62"	"tig00000164"	"62"	0.237621529515372	0.0116666666666667	0.80054	0.120732082436173	0.017547368958649
"tig00001260-21"	"tig00001260"	"21"	0.237576901523041	0.037037037037037	0.847605	0.0156622793650144	0.0500032896901112
"tig00000173-52"	"tig00000173"	"52"	0.237506558828652	0.0555555555555556	0.7902	0.0506935704309976	0.0535771093280549
"tig00002030-55"	"tig00002030"	"55"	0.237474682394235	0.0294117647058824	0.885555	0.000930930056956334	0.034001034814103
"tig00000379-8"	"tig00000379"	"8"	0.237468583221925	0.0105820105820106	0.824805	0.0917797997304063	0.0227075225752824
"tig00017214-61"	"tig00017214"	"61"	0.237413279395393	0.00819672131147541	0.83683	0.00745535482783655	0.0971710414422586
"tig00017215-35"	"tig00017215"	"35"	0.237412017787729	0.0789473684210526	0.86207	0.00035134480251999	0.00827935792734441
"tig00000065-8"	"tig00000065"	"8"	0.23731897830387	0.0264550264550265	0.76427	0.155078125	0.00347276176045207
"tig00000094-54"	"tig00000094"	"54"	0.237312596121166	0.0747126436781609	0.77316	0.0665294041950843	0.0348483366114172
"tig00002180-47"	"tig00002180"	"47"	0.237304115022129	0.0173913043478261	0.751765	0.0311799732952172	0.148880182445471
"tig00000024-18"	"tig00000024"	"18"	0.237226514609079	0.123287671232877	0.813395	0.00926919170878488	0.00295419549465257
"tig00000098-63"	"tig00000098"	"63"	0.237184722851854	0.00336247478143914	0.77059	0.162907268170426	0.0118791484555516
"tig00000144-62"	"tig00000144"	"62"	0.237058585006318	0.005	0.7734	0.127567320858056	0.0422670191672175
"tig00000001-15"	"tig00000001"	"15"	0.237046438872317	0.0358208955223881	0.761305	0.14954074924289	0.00151911072398847
"tig00000442-35"	"tig00000442"	"35"	0.237036606146632	0.0789473684210526	0.81481	0.000546496015976575	0.0538425601494978
"tig00000364-47"	"tig00000364"	"47"	0.237019366675525	0.0173913043478261	0.92683	0.00217183074635327	0.00168433160792047
"tig00000119-7"	"tig00000119"	"7"	0.237019114350251	0.123076923076923	0.786655	0.012397183896729	0.0259473504273504
"tig00000013-32"	"tig00000013"	"32"	0.236981455000101	0.0964912280701754	0.84848	0.00214866167760893	0.000805930252617749
"tig00001784-35"	"tig00001784"	"35"	0.236967137589575	0.0526315789473684	0.745535	0.050578298960115	0.0991236724508154
"tig00000736-63"	"tig00000736"	"63"	0.236908562028721	0.00201748486886348	0.81683	0.0734011627906977	0.0553856004553216
"tig00000213-69"	"tig00000213"	"69"	0.236897406390749	0.12	0.77676	0.00376356267150014	0.047066062891494
"tig00000176-45"	"tig00000176"	"45"	0.236880656873183	0.0194647201946472	0.7444	0.12656608320192	0.0570918240961656
"tig00000075-63"	"tig00000075"	"63"	0.236846239761681	0.043039677202421	0.78827	0.0836168061031043	0.0324584757411992
"tig00000024-47"	"tig00000024"	"47"	0.236835563468292	0.139130434782609	0.77308	0.0290832915730319	0.00604852751752756
"tig00000164-69"	"tig00000164"	"69"	0.236726274715382	0.16	0.777135	0.000917678916345188	0.00885241994518309
"tig00017236-21"	"tig00017236"	"21"	0.236717299652941	0.037037037037037	0.752335	0.154713628559682	0.00278353301504369
"tig00000193-6"	"tig00000193"	"6"	0.236704744190777	0.0930232558139535	0.788345	0.00242307651942329	0.0630276444297302
"tig00000142-2"	"tig00000142"	"2"	0.236694531658912	0.0740740740740741	0.831895	0.0361535333209992	0.00465551924057336
"tig00000340-62"	"tig00000340"	"62"	0.236683312283727	0.00333333333333333	0.77364	0.152788743771118	0.016971172030456
"tig00000041-41"	"tig00000041"	"41"	0.236584960339541	0.115702479338843	0.78002	0.0450559047072285	0.00556145731209429
"tig00000175-36"	"tig00000175"	"36"	0.23658277873933	0.0066079295154185	0.87037	0.0531386861313869	0.0162144993105158
"tig00000022-49"	"tig00000022"	"49"	0.236580133517806	0.142857142857143	0.785715	0.000602478666552721	0.0171459125475285
"tig00000442-59"	"tig00000442"	"59"	0.236563931782746	0.0701754385964912	0.79299	0.00437036328338181	0.0787199252511096
"tig00000075-17"	"tig00000075"	"17"	0.236467585601855	0.0464684014869888	0.77586	0.112042682926829	0.0114992579936
"tig00001240-62"	"tig00001240"	"62"	0.236370165368374	0.00333333333333333	0.88651	0.0294868199752646	0.0261505081648967
"tig00000374-63"	"tig00000374"	"63"	0.236368925772068	0.00268997982515131	0.78682	0.117595126752991	0.0383705965101314
"tig00000052-7"	"tig00000052"	"7"	0.236339478310393	0.138461538461538	0.76642	0.0107762557077626	0.0297001190722717
"tig00000063-30"	"tig00000063"	"30"	0.236331578568606	0.0841121495327103	0.77506	0.0122424441165218	0.0739117206251902
"tig00000132-57"	"tig00000132"	"57"	0.236329678025762	0.0689655172413793	0.8755	0.000544664109790428	0.000308530751877101
"tig00000081-40"	"tig00000081"	"40"	0.23632677663555	0.00460829493087558	0.931745	0.00644942400311227	0.00250438760821124
"tig00002344-18"	"tig00002344"	"18"	0.23629621601271	0.0136986301369863	0.92803	0.00309928807227414	0.000356945841580946
"tig00000013-66"	"tig00000013"	"66"	0.236228987811223	0.0854503464203233	0.80721	0.046795028028272	0.0054605767962951
"tig00000198-54"	"tig00000198"	"54"	0.236193690323591	0.0191570881226054	0.75829	0.107234201953725	0.0600934712180341
"tig00000213-33"	"tig00000213"	"33"	0.236189882038219	0.00793650793650794	0.76588	0.0967544088466735	0.0741886113696966
"tig00000040-35"	"tig00000040"	"35"	0.236164556974479	0.131578947368421	0.81188	0.000609604862495256	0.00058967566699945
"tig00000365-6"	"tig00000365"	"6"	0.23606822184482	0.0930232558139535	0.741685	0.0136859824525607	0.0958786491127647
"tig00000090-6"	"tig00000090"	"6"	0.236026343826643	0.0465116279069767	0.88003	0.00870249821163337	0.00886124918796213
"tig00000086-18"	"tig00000086"	"18"	0.23600014272389	0.0136986301369863	0.928905	0.00124600757513097	0.000150933183441068
"tig00000059-59"	"tig00000059"	"59"	0.235920962582652	0.105263157894737	0.7669	0.00617648773599443	0.0653442046998774
"tig00000011-41"	"tig00000011"	"41"	0.235841965182222	0.0165289256198347	0.92161	0.00519264188725506	3.62932217978805e-05
"tig00000198-62"	"tig00000198"	"62"	0.235687794251664	0.01	0.83669	0.0801061405853474	0.0159550364213104
"tig00000013-29"	"tig00000013"	"29"	0.235684779054057	0.0866141732283465	0.7717	0.0832585949177877	0.00116634807009473
"tig00000164-63"	"tig00000164"	"63"	0.235678089956423	0.0147948890383322	0.796145	0.0940517986843974	0.0377206721029605
"tig00000041-52"	"tig00000041"	"52"	0.235661245352161	0.111111111111111	0.76411	0.0627936464464855	0.00463022385104634
"tig00002180-7"	"tig00002180"	"7"	0.23565315877623	0.0461538461538462	0.74143	0.00497908425544138	0.150049704695632
"tig00002293-30"	"tig00002293"	"30"	0.235571651054902	0.0186915887850467	0.825	0.00713465660926431	0.0914603588252982
"tig00001778-57"	"tig00001778"	"57"	0.235516086066161	0.0689655172413793	0.779075	0.00533762481096079	0.0886862022123035
"tig00000011-44"	"tig00000011"	"44"	0.235509106518629	0.0225988700564972	0.91783	0.00156897660902257	3.8579408997747e-05
"tig00017236-56"	"tig00017236"	"56"	0.235500293013573	0.00527704485488127	0.829175	0.105951072970062	0.00159805422934871
"tig00000052-34"	"tig00000052"	"34"	0.235490173359646	0.00460122699386503	0.92105	0.0144230769230769	0.00188638952164009
"tig00000108-57"	"tig00000108"	"57"	0.235462238672727	0.172413793103448	0.76389	0.0022465076394958	0.00329865394796415
"tig00000103-46"	"tig00000103"	"46"	0.235442200332453	0.0183639398998331	0.74458	0.159010600706714	0.0198142607232647
"tig00000026-49"	"tig00000026"	"49"	0.235436021531331	0.142857142857143	0.79302	0.000329744457094335	0.00553719881108647
"tig00000037-35"	"tig00000037"	"35"	0.23540088729417	0.0526315789473684	0.829865	0.0141634842090842	0.0449434860202261
"tig00000169-1"	"tig00000169"	"1"	0.235363960912892	0.0619469026548673	0.77604	0.0499706400469759	0.0534983009497255
"tig00000014-59"	"tig00000014"	"59"	0.235357332473788	0.0701754385964912	0.78542	0.00999527682909565	0.0758386144695642
"tig00000131-57"	"tig00000131"	"57"	0.235331371394979	0.103448275862069	0.8272	0.00449541879077429	0.00618179092707312
"tig00000132-63"	"tig00000132"	"63"	0.235293912565489	0.00201748486886348	0.93478	0.00372654844512979	0.000651616947964437
"tig00000196-36"	"tig00000196"	"36"	0.235288720877682	0.00146842878120411	0.931625	0.00595184217078034	0.0021096125587418
"tig00000065-41"	"tig00000065"	"41"	0.235250766478903	0.115702479338843	0.75279	0.0620886234963553	0.0104219630804142
"tig00000705-35"	"tig00000705"	"35"	0.235233691279035	0.0526315789473684	0.732915	0.0179394730020411	0.137448713166729
"tig00000138-40"	"tig00000138"	"40"	0.235225960629572	0.00460829493087558	0.93297	0.0032037855977579	0.000121761989653353
"tig00000196-54"	"tig00000196"	"54"	0.235208958587115	0.00383141762452107	0.75502	0.143065702278184	0.0389187144457539
"tig00000075-33"	"tig00000075"	"33"	0.235192996618144	0.0773809523809524	0.76487	0.0748394303267244	0.0236816037649
"tig00000705-41"	"tig00000705"	"41"	0.235176790374804	0.0165289256198347	0.73444	0.118589410814109	0.0711488250652741
"tig00002030-46"	"tig00002030"	"46"	0.235088929925374	0.00667779632721202	0.86859	0.0190386957890959	0.0460492275851874
"tig00001469-62"	"tig00001469"	"62"	0.235078109468249	0.00333333333333333	0.78217	0.0910333543750502	0.0637757501646129
"tig00000245-33"	"tig00000245"	"33"	0.235032686566308	0.00595238095238095	0.79227	0.105343511450382	0.0365648538624674
"tig00000138-46"	"tig00000138"	"46"	0.235004265181844	0.01669449081803	0.756265	0.13827803091897	0.0287795389903746
"tig00000075-47"	"tig00000075"	"47"	0.234988482118573	0.165217391304348	0.76159	0.00414395579780482	0.00900258137214107
"tig00000099-50"	"tig00000099"	"50"	0.234958093982569	0.152542372881356	0.77679	0.00445567203071231	0.00604433101820586
"tig00000091-8"	"tig00000091"	"8"	0.234856139840911	0.0105820105820106	0.776595	0.150095514193778	0.00215203458785487
"tig00000442-47"	"tig00000442"	"47"	0.234801718414773	0.0173913043478261	0.866605	0.0078209407198152	0.0473896285914506
"tig00000198-19"	"tig00000198"	"19"	0.234755217115024	0.0444444444444444	0.884615	0.0096097233399785	0.000351700675671106
"tig00000179-30"	"tig00000179"	"30"	0.234749557669929	0.102803738317757	0.78835	0.00669450420936631	0.0411499881525946
"tig00000057-62"	"tig00000057"	"62"	0.234676067054178	0.0166666666666667	0.7939	0.0941665285755814	0.033971072974463
"tig00000282-36"	"tig00000282"	"36"	0.234674419750538	0.00513950073421439	0.75456	0.12378440745014	0.0552137708177977
"tig00000020-7"	"tig00000020"	"7"	0.234637488237187	0.0769230769230769	0.80491	0.00975921196643561	0.0469576640592345
"tig00000119-66"	"tig00000119"	"66"	0.234599160889578	0.0184757505773672	0.825775	0.0785233288783792	0.0156225641025641
"tig00000059-14"	"tig00000059"	"14"	0.234594940731012	0.0091324200913242	0.82012	0.0997474747474748	0.00937986808524742
"tig00002288-57"	"tig00002288"	"57"	0.234584413740784	0.0689655172413793	0.79109	0.0496959359194209	0.0285862018023342
"tig00000099-2"	"tig00000099"	"2"	0.234575006476987	0.148148148148148	0.77901	0.00813099785671308	0.00301087990308509
"tig00001342-34"	"tig00001342"	"34"	0.234574876071841	0.00306748466257669	0.79787	0.101900734616548	0.0354612850082372
"tig00000207-15"	"tig00000207"	"15"	0.234565372982712	0.00597014925373134	0.747825	0.155537277355389	0.0289290653217278
"tig00000011-30"	"tig00000011"	"30"	0.234564921089985	0.0186915887850467	0.918915	0.000610801111693805	4.229446319753e-05
"tig00017215-61"	"tig00017215"	"61"	0.234539122378913	0.00614754098360656	0.90244	0.0085044596556731	0.0210644888763729
"tig00000076-62"	"tig00000076"	"62"	0.234511325869041	0.0583333333333333	0.76674	0.0935960591133005	0.0193759110295309
"tig00000160-63"	"tig00000160"	"63"	0.234499912165147	0.00201748486886348	0.92105	0.0141532454856027	0.000778918306122606
"tig00000001-27"	"tig00000001"	"27"	0.234489067188409	0.153846153846154	0.78279	0.00123337125233346	8.67436551502998e-05
"tig00001386-59"	"tig00001386"	"59"	0.234424617617415	0.0526315789473684	0.73505	0.00921157514800319	0.14080531637429
"tig00000094-50"	"tig00000094"	"50"	0.234413944577843	0.101694915254237	0.832515	0.00146045755872485	0.00198540549840931
"tig00000245-63"	"tig00000245"	"63"	0.234365154268565	0.00268997982515131	0.884205	0.0088817038458961	0.0416839334032128
"tig00002030-44"	"tig00002030"	"44"	0.2343419356059	0.0282485875706215	0.74601	0.00770225116460574	0.155406903688373
"tig00000174-35"	"tig00000174"	"35"	0.234326756312803	0.131578947368421	0.76793	0.00125392181241965	0.036544156070371
"tig00000149-54"	"tig00000149"	"54"	0.23431484311076	0.00766283524904215	0.749235	0.149268967924475	0.0310925692695214
"tig00000065-40"	"tig00000065"	"40"	0.234289579445704	0.00921658986175115	0.907695	0.0197566611965975	0.000490066724469409
"tig00000110-59"	"tig00000110"	"59"	0.2342685925995	0.0526315789473684	0.80198	0.0135010029316464	0.0689617885189841
"tig00000013-28"	"tig00000013"	"28"	0.23425068611546	0.11864406779661	0.815415	0.00127634492458937	0.0016673317406409
"tig00002180-33"	"tig00002180"	"33"	0.234224260646364	0.00595238095238095	0.75815	0.0895831535341331	0.0832115080989416
"tig00000021-45"	"tig00000021"	"45"	0.23422316871031	0.0072992700729927	0.92	0.00716763005780347	0.0024257747104445
"tig00000131-33"	"tig00000131"	"33"	0.234166074624865	0.0158730158730159	0.90873	0.00710477023842252	0.00495651238802225
"tig00000051-8"	"tig00000051"	"8"	0.234162881133373	0.0158730158730159	0.75758	0.150653594771242	0.0125449138892331
"tig00017192-63"	"tig00017192"	"63"	0.234141320548159	0.00201748486886348	0.81849	0.0847747385358005	0.0312830587879704
"tig00002293-59"	"tig00002293"	"59"	0.234129174831669	0.0350877192982456	0.81059	0.00408945612344896	0.0867495239049815
"tig00000073-35"	"tig00000073"	"35"	0.234117001078758	0.157894736842105	0.751155	0.0073114311485784	0.0201068363243503
"tig00000176-21"	"tig00000176"	"21"	0.234111478959217	0.0555555555555556	0.76998	0.0985951687510708	0.0123151915302431
"tig00000198-34"	"tig00000198"	"34"	0.234109336862292	0.00306748466257669	0.89901	0.0307752212845579	0.00358464150203242
"tig00001260-66"	"tig00001260"	"66"	0.234109005462422	0.0046189376443418	0.905945	0.0195429702812945	0.00632911392405063
"tig00000970-33"	"tig00000970"	"33"	0.234101699734557	0.00396825396825397	0.867855	0.0175957230063998	0.0469878219635737
"tig00000091-7"	"tig00000091"	"7"	0.234050250254232	0.107692307692308	0.79739	0.0191147220442976	0.0120039712803219
"tig00001662-49"	"tig00001662"	"49"	0.234024560572606	0.142857142857143	0.75655	0.00314445608497738	0.0335466433483048
"tig00000086-47"	"tig00000086"	"47"	0.234016780761926	0.0260869565217391	0.90909	0.000667670195202486	0.000222496330762265
"tig00000094-15"	"tig00000094"	"15"	0.234007266392557	0.017910447761194	0.775565	0.135893990869596	0.00665962693943923
"tig00000236-70"	"tig00000236"	"70"	0.234006074206513	0.0135135135135135	0.91837	0.00142008778724503	0.00272069552529183
"tig00000086-30"	"tig00000086"	"30"	0.233985528337543	0.0560747663551402	0.876695	0.00173718060420998	0.00143516639082326
"tig00000094-7"	"tig00000094"	"7"	0.233980087224988	0.138461538461538	0.78704	0.00320927509414596	0.00720953534426628
"tig00000192-30"	"tig00000192"	"30"	0.233770950891294	0.102803738317757	0.76308	0.00752257349375332	0.0616774917536641
"tig00000186-22"	"tig00000186"	"22"	0.233765677958223	0.0078740157480315	0.786795	0.131777464612389	0.00861623147247276
"tig00001661-57"	"tig00001661"	"57"	0.233715143271825	0.0689655172413793	0.854465	0.000603500559044734	0.0108265552868762
"tig00000209-63"	"tig00000209"	"63"	0.233697338861984	0.00874243443174176	0.77355	0.0724581971939266	0.0800387238222691
"tig00000052-31"	"tig00000052"	"31"	0.23364709744171	0.15	0.75939	0.0161903135605883	0.00900807620625388
"tig00000241-30"	"tig00000241"	"30"	0.233644784297247	0.0841121495327103	0.81356	0.00201185480032882	0.0348951328559485
"tig00002344-36"	"tig00002344"	"36"	0.233613802125017	0.0146842878120411	0.771955	0.0839180198221602	0.063897900865866
"tig00000202-54"	"tig00000202"	"54"	0.233560442280726	0.00766283524904215	0.762875	0.128128305331953	0.035575628541908
"tig00000099-16"	"tig00000099"	"16"	0.233555767514344	0.125	0.78237	0.0243720685574015	0.00248100149997512
"tig00000058-66"	"tig00000058"	"66"	0.2335450462602	0.0046189376443418	0.874795	0.045934517399231	0.0088317299972264
"tig00000131-25"	"tig00000131"	"25"	0.233541574860189	0.102040816326531	0.81991	0.00430331212269538	0.00791217099153059
"tig00000207-31"	"tig00000207"	"31"	0.233537553404508	0.15	0.73473	0.0104142752791401	0.0390059383388921
"tig00000014-54"	"tig00000014"	"54"	0.233425828614901	0.00766283524904215	0.76275	0.0870697804709276	0.0762206987396342
"tig00000011-24"	"tig00000011"	"24"	0.233411450204362	0.0087719298245614	0.922225	0.00234309345490362	0.000305777537982143
"tig00000091-41"	"tig00000091"	"41"	0.233399762420592	0.0330578512396694	0.780975	0.11430952117301	0.00525667726968931
"tig00002030-52"	"tig00002030"	"52"	0.233398911240553	0.0555555555555556	0.81314	0.0128637230824639	0.0520363663241925
"tig00000051-49"	"tig00000051"	"49"	0.233382112666712	0.142857142857143	0.7851	0.000274566389807513	0.0052967414198984
"tig00000081-6"	"tig00000081"	"6"	0.233372445359152	0.0930232558139535	0.765205	0.00478372001834911	0.0704778056043068
"tig00000001-55"	"tig00000001"	"55"	0.233342740733755	0.161764705882353	0.7641	0.00558214319394049	0.0019241138587247
"tig00000169-49"	"tig00000169"	"49"	0.233334610554788	0.142857142857143	0.779525	0.00072714540191524	0.0102291539600941
"tig00000609-46"	"tig00000609"	"46"	0.233324420333708	0.00333889816360601	0.7456	0.152516908784065	0.03184187438716
"tig00000099-63"	"tig00000099"	"63"	0.233313066883006	0.0262273032952253	0.76716	0.100439077936334	0.0394258863004642
"tig00000026-30"	"tig00000026"	"30"	0.233304356965416	0.0841121495327103	0.75368	0.00741851902359198	0.0880067593053607
"tig00000144-35"	"tig00000144"	"35"	0.233286001489453	0.0526315789473684	0.79029	0.0118020701036379	0.0784203569068077
"tig00000057-36"	"tig00000057"	"36"	0.233266131728372	0.00146842878120411	0.79737	0.120290450793312	0.0139356473389717
"tig00000209-7"	"tig00000209"	"7"	0.233183052852037	0.0307692307692308	0.8975	0.00124548658273755	0.00321749405617802
"tig00000292-30"	"tig00000292"	"30"	0.233160806460197	0.0747663551401869	0.795715	0.00237287382551013	0.0597889968750896
"tig00000226-46"	"tig00000226"	"46"	0.233143798860373	0.00333889816360601	0.727235	0.176123201326797	0.0258780959510887
"tig00000063-44"	"tig00000063"	"44"	0.233126589186137	0.0564971751412429	0.788085	0.0106431052124579	0.0772810763908453
"tig00000493-57"	"tig00000493"	"57"	0.233092192043984	0.103448275862069	0.74709	0.0049987523912501	0.0768317399226155
"tig00000041-62"	"tig00000041"	"62"	0.233089823077115	0.0666666666666667	0.786665	0.0677394921777414	0.0112881334640519
"tig00000011-34"	"tig00000011"	"34"	0.233022631980507	0.00306748466257669	0.87531	0.0535941615250592	0.000118881734393057
"tig00000365-63"	"tig00000365"	"63"	0.232908427691401	0.00336247478143914	0.76463	0.0912109473260552	0.0724302886581078
"tig00000086-41"	"tig00000086"	"41"	0.232816228094388	0.0247933884297521	0.9	0.00625293106143505	0.000218592886362927
"tig00000092-52"	"tig00000092"	"52"	0.232800388712508	0.0925925925925926	0.76724	0.0574602821642585	0.0139086800931792
"tig00000258-61"	"tig00000258"	"61"	0.232796812137057	0.00819672131147541	0.920995	0.000840142561621045	0.00115538467513301
"tig00000099-47"	"tig00000099"	"47"	0.232767323106339	0.121739130434783	0.770515	0.0137047965227004	0.0251103654678714
"tig00000169-30"	"tig00000169"	"30"	0.232762454893436	0.102803738317757	0.74879	0.0172185627406956	0.0622375185152915
"tig00000014-36"	"tig00000014"	"36"	0.232716234085978	0.00146842878120411	0.79408	0.108948281275385	0.0263682262873238
"tig00000022-9"	"tig00000022"	"9"	0.23270390120875	0.00763358778625954	0.756575	0.149104640622884	0.0175023764258555
"tig00000131-62"	"tig00000131"	"62"	0.232703880421591	0.0166666666666667	0.888675	0.0186989771402123	0.00677487787948603
"tig00000174-9"	"tig00000174"	"9"	0.232693810980531	0.0114503816793893	0.90476	0.00580912863070539	0.00875573361203042
"tig00001017-36"	"tig00001017"	"36"	0.232687157070377	0.00146842878120411	0.780975	0.079691316478961	0.0686138830213417
"tig00000208-52"	"tig00000208"	"52"	0.232664043225009	0.037037037037037	0.874435	0.00983378752960085	0.00935034833339918
"tig00000132-36"	"tig00000132"	"36"	0.23265231624212	0.026431718061674	0.79466	0.0617224310720201	0.0477951158347855
"tig00000176-15"	"tig00000176"	"15"	0.232643576403758	0.00597014925373134	0.747885	0.162970965333804	0.0137481910274964
"tig00001866-8"	"tig00001866"	"8"	0.232598963455075	0.0158730158730159	0.78971	0.096460940871817	0.0283518970754661
"tig00000041-16"	"tig00000041"	"16"	0.232596590401421	0.125	0.77667	0.0270116035761841	0.00170475802949907
"tig00002344-59"	"tig00002344"	"59"	0.232540484252404	0.0350877192982456	0.840115	0.052379472765398	0.00257974494597138
"tig00001784-46"	"tig00001784"	"46"	0.232511228269768	0.00500834724540901	0.84545	0.0267167381974249	0.052869827636237
"tig00001667-23"	"tig00001667"	"23"	0.232510475230236	0.12	0.75054	0.00304238786333923	0.0564595130576064
"tig00000220-35"	"tig00000220"	"35"	0.232459063425121	0.0789473684210526	0.76424	0.0301088852794321	0.05654
"tig00000274-6"	"tig00000274"	"6"	0.232426786106449	0.0465116279069767	0.869815	0.00203305190942638	0.0113474646093926
"tig00000208-1"	"tig00000208"	"1"	0.232392673109219	0.0530973451327434	0.79763	0.0198044577567701	0.0590388895473641
"tig00000040-28"	"tig00000040"	"28"	0.232390420695623	0.0169491525423729	0.912315	0.00024573440450388	5.17958356148166e-05
"tig00000065-1"	"tig00000065"	"1"	0.232368990585871	0.106194690265487	0.74751	0.0651212854559898	0.0106499866220059
"tig00001168-62"	"tig00001168"	"62"	0.232329751575615	0.005	0.8	0.0869094843130184	0.0374095219894412
"tig00000051-46"	"tig00000051"	"46"	0.232281722883861	0.00667779632721202	0.865595	0.041924098925242	0.0149299962829885
"tig00000241-14"	"tig00000241"	"14"	0.232280347995348	0.0091324200913242	0.867295	0.0495316004749967	0.00316237141507034
"tig00000081-9"	"tig00000081"	"9"	0.232231223793786	0.00763358778625954	0.864645	0.042112971426273	0.0145333359626117
"tig00000144-54"	"tig00000144"	"54"	0.232230348224475	0.00383141762452107	0.769825	0.104207473621034	0.0510575016523463
"tig00000193-23"	"tig00000193"	"23"	0.232217741951652	0.08	0.819945	0.000950467061696979	0.0279755007449098
"tig00000191-35"	"tig00000191"	"35"	0.232203652904523	0.131578947368421	0.76824	0.00448983909450994	0.0245058251551598
"tig00000052-54"	"tig00000052"	"54"	0.232196485781938	0.0344827586206897	0.777495	0.071266276244484	0.0455419082625802
"tig00000164-21"	"tig00000164"	"21"	0.232189956494105	0.0925925925925926	0.81818	0.0116415804327375	0.00634565295109038
"tig00000119-47"	"tig00000119"	"47"	0.232176697529266	0.121739130434783	0.75693	0.0144328733574949	0.0356047863247863
"tig00000076-28"	"tig00000076"	"28"	0.232106007997974	0.0593220338983051	0.86735	0.000701412335346426	0.0010505857582465
"tig00000165-35"	"tig00000165"	"35"	0.232083237188596	0.0526315789473684	0.86565	0.00395338698415207	0.006097982822862
"tig00000065-63"	"tig00000065"	"63"	0.232062740238035	0.0423671822461332	0.77444	0.0800353747512713	0.0314084039547373
"tig00000073-49"	"tig00000073"	"49"	0.23201336655377	0.142857142857143	0.754875	0.0143531669120165	0.0159681564459189
"tig00000848-59"	"tig00000848"	"59"	0.231969516944583	0.0526315789473684	0.81176	0.00206064541912279	0.0614258434118396
"tig00000313-1"	"tig00000313"	"1"	0.231951415445932	0.0265486725663717	0.75039	0.114545292598201	0.0363216966191558
"tig00000081-34"	"tig00000081"	"34"	0.231937197341074	0.00613496932515337	0.87981	0.0101736017433091	0.0316302182958332
"tig00000020-36"	"tig00000020"	"36"	0.231931525055133	0.00146842878120411	0.79691	0.108400636149427	0.0209470352899027
"tig00000144-23"	"tig00000144"	"23"	0.231924056786952	0.08	0.788565	0.00437246971225122	0.0547587574355585
"tig00000164-30"	"tig00000164"	"30"	0.231907123140504	0.11214953271028	0.765725	0.0070708254141198	0.042683134437616
"tig00001852-63"	"tig00001852"	"63"	0.231896050275268	0.00201748486886348	0.9	0.0146627565982405	0.010903959633969
"tig00000367-33"	"tig00000367"	"33"	0.231869092383941	0.00793650793650794	0.79678	0.0359935473447898	0.0867663142544659
"tig00000098-62"	"tig00000098"	"62"	0.231828680025186	0.005	0.74429	0.168603326498063	0.00942139360267887
"tig00000092-8"	"tig00000092"	"8"	0.23181734871393	0.0264550264550265	0.76994	0.125962360992301	0.00491200740839115
